Inguinal hernia	HP:0000023
Protanopia	None
Night blindness, congenital stationary	None
Congenital night blindness	None
Static congenital hemeralopia	None
Night blindness, stationary	None
Night blindness, congenital stationary, complete	None
Night blindness, congenital	None
Night blindness since birth	None
Congenital stationary night blindness	None
Pinhole visual acuity 0.9 LogMAR	None
Increased vertical cup-to-disc ratio - 0.9	None
Small shallow orbits	None
Decreased depth of eye sockets	None
Shallow eye sockets	None
Shallow orbits	None
Decreased depth of orbits	None
Medial rectus muscle underaction	None
Intraretinal exudate	None
Abnormal retinal morphology on macular OCT	None
Pupillary constriction	None
Miosis	None
Constricted pupils	None
Anterior chamber cells	None
Blindness present at birth	None
Congenital amaurosis	None
Congenital blindness	None
Pinhole visual acuity 0.7 LogMAR	None
Age-related cataract	None
Clouding of the lens of the eye with age	None
Anisocoria	None
Unequal pupil dilatation	None
Asymmetry of the pupils	None
Asymmetric pupil sizes	None
Unequal pupil size	None
Hamartoma of the eye	None
Best corrected visual acuity 0.1 LogMAR	None
Diffuse nuclear cataract	None
Latent myopia	None
Best corrected visual acuity 0.5 LogMAR	None
Abnormal timing of pattern onset/offset visual evoked potentials	None
Bear track congenital hypertrophy of retinal pigment epithelium	None
Grouped congenital hypertrophy of retinal pigment epithelium	None
Myopic astigmatism	None
Reduced number of corneal endothelial cells	None
Unilateral microphthalmos	None
Unilateral nanophthalmos	None
Abnormally small eyeball on one side	None
Retinopathy of prematurity stage 3	None
ROP stage 3	None
Optic atrophy from cranial nerve compression	None
High hypermetropia	None
High hyperopia	None
High-grade hypermetropia	None
Severe farsightedness	None
Severe long-sightedness	None
Decreased Arden ratio of electrooculogram	None
Decreased Arden ratio of EOG	None
Multiple pupils	None
Polycoria	None
Posterior lenticonus	None
Yellow/white lesions of the macula	None
Horizontal pendular nystagmus	None
Accommodative esotropia	None
Coronary cataract	None
Abnormal flash visual evoked potentials	None
Latent hyperopia	None
Latent hypermetropia	None
Reduced OCT-measured foveal thickness	None
Constant esotropia with an accommodative element	None
Constant esotropia with an accommodative component	None
Partially accomodative esotropia	None
Retinal astrocytic hamartoma	None
Inner retinal layer loss on macular OCT	None
Central scotoma	None
Blind spot located at fixation point	None
Central blind spot	None
Central scotomata	None
Ectopia lentis	None
Lens dislocation	None
Abnormality of lens position	None
Bilateral ptosis	None
Drooping of both upper eyelids	None
Nystagmus, congenital horizontal	None
Congenital horizontal nystagmus	None
Restrictive ophthalmoplegia	None
Restrictive external ophthalmoplegia, bilateral	None
Restrictive external ophthalmoplegia	None
Vision issue	None
Abnormality of vision	None
Abnormality of sight	None
Paravenous chorioretinal atrophy	None
Lateral rectus muscle underaction	None
Primary congenital glaucoma	None
Retinal hole	None
Retinal holes	None
Megalopapilla	None
Staring gaze	None
Staring eyes	None
Inferior rectus muscle underaction	None
Abnormal extraocular muscle physiology	None
Vocal cord paresis	None
Hoarse voice due to vocal cord paresis	None
Weakness of the vocal cords	None
Vocal cord paresis in severe cases	None
Laryngeal paralysis	None
Vocal cord paralysis	None
Inability to move vocal cords	None
Voice abnormality	None
Abnormality of the voice	None
Hoarseness	None
Husky voice	None
Hoarse voice	None
Hypernasal voice	None
Nasal voice	None
Nasal speech	None
Hypernasal speech	None
Weak cry	None
Hoarse cry	None
Dysphonia	None
Voice change	None
Inability to produce voice sounds	None
High pitched voice	None
High-pitched voice	None
Quiet voice	None
Weak voice	None
Soft voice	None
Hypophonia	None
Aphonia	None
Loss of voice	None
Imperfect vocal cord adduction	None
Unilateral paralysis of the vocal cord	None
Unilateral vocal cord paralysis	None
Speech articulation difficulties	None
Abnormally low-pitched voice	None
Spasmodic dysphonia	None
Laryngeal dystonia	None
Bilateral vocal cord paralysis	None
Bilateral vocal cord paresis	None
Abnormal cry	None
High-pitched cry	None
Staccato cry	None
Abnormal speech prosody	None
Monotonic speech	None
Increased pitch variability of speech	None
Vocal cord dysfunction	None
Hyponasal speech	None
Cat cry	None
cat-like cry	None
cri de chat-associated cry	None
Thyroid macrofollicular adenoma	None
Epithelial neoplasm	None
Multiple trichilemmomata	None
Multiple trichilemmomas	None
Hodgkin lymphoma	None
Hodgkin disease	None
Hodgkin's lymphoma	None
Germ cell neoplasia	None
Fibrosarcoma	None
Testicular lipomatosis	None
Ovarian sex cord-stromal tumor	None
Ovarian sex cord-stromal tumour	None
Pleural mesothelioma	None
Neoplasm of the parathyroid gland	None
Parathyroid neoplasia	None
Ependymoblastoma	None
Cerebral germinoma	None
Hamartoma	None
Rhabdoid tumor of the kidney	None
Choroidal hemangioma	None
Ganglioneuroma	None
Pleuropulmonary blastoma	None
Retina tumour	None
Retinoblastoma	None
Retina tumor	None
Juvenile nasopharyngeal angiofibroma	None
Cerebral hamartomata	None
Cerebral hamartoma	None
Leydig cell neoplasia	None
Hair follicle neoplasm	None
Intraocular melanoma	None
Uveal melanoma	None
Sacral lipoma	None
Squamous cell carcinoma of the skin	None
Squamous skin carcinoma	None
Vestibular schwannoma	None
Vestibular neurolemmoma	None
Vestibular Schwann cell tumor	None
Acoustic Neuroma	None
Vestibular neurilemmoma	None
Vestibular Schwann cell tumour	None
Vestibular neurinoma	None
Lentigo maligna melanoma	None
Spleen hemangioma	None
Splenic hemangioma	None
Neoplasm of the ureter	None
Neoplasia of the ureters	None
ureter, cancer of	None
Hemangioblastoma, sporadic cerebellar	None
Cerebellar hemangioblastoma	None
Conjunctival hamartoma	None
Pulmonary carcinoid tumour	None
Lung carcinoid tumor	None
Lung carcinoid tumour	None
Pulmonary carcinoid tumor	None
Glioma	None
Throat hemangioma	None
Laryngeal hemangioma	None
Lymphoid leukaemia	None
Lymphoid leukemia	None
Epididymal neoplasm	None
Liposarcoma	None
Myxoid liposarcoma	None
Ovarian fibroma	None
Clear cell renal cell carcinoma	None
Nonpapillary renal cell carcinoma	None
Pelvic bone exostoses	None
Pelvic exostoses	None
Hamartoma of the orbital region	None
Atypical neurofibromatosis	None
Fibrofolliculomas	None
Fibrofolliculoma	None
Fallopian tube carcinoma	None
Myxoid subcutaneous tumours	None
Myxoid subcutaneous tumors	None
Retinal neoplasm	None
Verrucae	None
Warts	None
Ph-positive acute lymphoblastic leukemia	None
Philadelphia-positive acute lymphoblastic leukaemia	None
Ph-positive acute lymphoblastic leukaemia	None
Philadelphia-positive acute lymphoblastic leukemia	None
Cutaneous myxoma	None
Palate neoplasm	None
Neoplasm of the respiratory system	None
Respiratory system tumour	None
Respiratory system tumor	None
Meningioma	None
Noncancerous growth of membranes covering brain	None
Nervous tissue neoplasm	None
Glioblastoma	None
Glioblastoma multiforme	None
Tumour of the nasopharynx	None
Neoplasm of the nasopharynx	None
Tumor of the nasopharynx	None
Neoplasia of the nasopharynx	None
Nasopharyngeal neoplasm	None
Orbital rhabdomyosarcoma	None
Pleomorphic xanthoastrocytoma	None
Papilloma	None
Jaw neoplasm	None
Ovarian mucinous tumour	None
Mucinous neoplasm of the ovary	None
Ovarian mucinous tumor	None
Exostoses of the radial metaphysis	None
Pericallosal lipoma	None
Lipoma of corpus callosum	None
Uterine leiomyosarcoma	None
Nasopharyngeal teratoma	None
Midline central nervous system lipomas	None
Midline CNS lipomas	None
Follicular lymphoma	None
Subcutaneous lipoma	None
Facial papilloma	None
Facial verruca	None
Facial wart	None
Subependymal giant-cell astrocytoma	None
Germinoma	None
Angiolymphoid hyperplasia with eosinophilia	None
Epithelioid hemangioma	None
Ossifying fibroma of the jaw	None
Glomeruloid hemangioma	None
Papillary renal cell carcinoma	None
Subependymal nodules	None
Malignant ovarian granulosa cell tumour	None
Malignant ovarian granulosa cell tumor	None
Cancer	None
Abnormal tissue mass	None
Tumour	None
Tumor	None
Oncology	None
Neoplasia	None
Oncological abnormality	None
Neoplasm	None
Pinealoma	None
Central primitive neuroectodermal tumour	None
Central primitive neuroectodermal tumor	None
Chordoma	None
Cementoma	None
Airway hemangioma	None
Subglottic hemangioma	None
Seborrheic keratosis	None
Seborrheic verruca	None
Senile wart	None
Basal cell papilloma	None
Skin pseudolymphoma	None
Lymphocytoma cutis	None
Spiegler-Fendt sarcoid	None
Vaginal clear cell adenocarcinoma	None
Clear cell adenocarcinoma of the vagina	None
Hypertrophic hemangioma	None
Angioblastoma of Nakagawa	None
Progressive capillary hemangioma	None
Tufted angioma	None
Tufted hemangioma	None
Angioblastoma	None
Glabellar capillary hemangioma	None
Glabellar hemangioma	None
Osteochondroma	None
Osteocartilaginous exostoses	None
Osteochondromas	None
Benign neoplasm of the CNS	None
Benign neoplasm of the central nervous system	None
Glandular cell neoplasm	None
Intralobar nephroblastomatosis	None
Tumor of fatty tissue	None
Neoplasm of fatty tissue	None
Tumour of fatty tissue	None
Tubulonodular pericallosal lipoma	None
Mucinous neoplasm	None
Diffuse leiomyomatosis	None
Labial hemangioma	None
Pineocytoma	None
renal TCC	None
Renal transitional cell carcinoma	None
Transitional renal cell carcinoma	None
Renal urothelial carcinoma	None
Verruca plana	None
Flat wart	None
Papillary cystadenoma of the epididymis	None
Haemangioblastoma	None
Hemangioblastoma	None
Sarcomatoid carcinoma of the tongue	None
Spindle cell carcinoma of the tongue	None
Plexiform neurofibroma	None
Secretory adrenal adenoma	None
Secretory adrenocortical adenoma	None
Apocrine hidrocystoma	None
Cardiac hemangioma	None
Lymphangioleiomyomatosis	None
Pulmonary myomatosis	None
Pulmonary lymphangiomyomatosis	None
Choroidal melanoma	None
Cutaneous APUDoma	None
Neuroendocrine carcinoma of the skin	None
Primary small cell carcinoma of the skin	None
Primary undifferentiated carcinoma of the skin	None
Merkel cell skin cancer	None
Neuroendocrine tumor of the skin	None
Merkel cell cancer of the skin	None
Anaplastic carcinoma of the skin	None
Neuroendocrine tumour of the skin	None
Myelodysplastic syndrome	None
Hypoplastic myelodysplasia	None
Myelodysplasia	None
Sebaceous adenoma	None
Sebaceous adenomas	None
Facial angiofibromas	None
Adenoma sebaceum	None
Renal pelvic carcinoma	None
Waldenstrom macroglobulinemia	None
Monoclonal immunoglobulin M proteinemia	None
Intracranial meningioma	None
Cutaneous angiolipomas	None
Altman type I sacrococcygeal teratoma	None
Atypical teratoid/rhabdoid tumor	None
Plaque-like facial hemangioma	None
Hemangioma, facial, plaque-like	None
Cardiac sarcoma	None
Retinal hemangioblastoma	None
Retinal capillary hemangioma	None
Glucagonoma	None
Clear cell carcinoma of cervix	None
Cervical clear cell adenocarcinoma	None
Trophoblastic tumour	None
Trophoblastic tumor	None
Eccrine syringofibroadenomatous hyperplasia	None
Acrosyringeal adenomatosis	None
Syringofibroadenoma	None
Eccrine syringofibroadenoma	None
Spinal meningioma	None
Pilomatrixoma	None
Lipomas	None
Multiple lipomas	None
Lipomatosis	None
Multiple fatty lumps	None
Thyroid atypical adenoma	None
Multiple cutaneous malignancies	None
Oat cell carcinoma of lung	None
Oat cell lung cancer	None
Small cell lung cancer	None
Small cell lung carcinoma	None
Epignathus	None
Painful noncancerous fat tissue tumor under the skin	None
Painful noncancerous fat tissue tumour under the skin	None
Painful subcutaneous lipomas	None
Acanthoma	None
Keratoconjunctivitis	None
Acrania	None
Shoe-shaped sella turcica	None
Adenoids small or absent	None
Aplastic/Hypoplastic nasopharyngeal adenoids	None
Abnormality of the common tendinous ring	None
Abnormal common tendinous ring morphology	None
Right unilambdoid synostosis	None
Increased vertical length of upper lip	None
Long upper lip	None
Elongation of upper lip	None
Increased height of upper lip	None
Tessier number 3 facial cleft	None
Cleft lower eyelid	None
Coloboma of lower eyelid	None
Lower eyelid coloboma	None
Full thickness defect of the lower eyelid	None
Lower lid coloboma	None
Notched lower eyelid	None
Abnormality of the occipital bone	None
Abnormal occipital bone morphology	None
Deformity of the maxilla	None
Malformation of the upper jaw bones	None
Deformity of the upper jaw bones	None
Malformation of the maxilla	None
Abnormality of the upper jaw bones	None
Abnormality of the upper jaw bone	None
Abnormality of the maxilla	None
Anomaly of the maxilla	None
Depressed glabella	None
Flat area between the eyebrows	None
Hypoplasia of glabella	None
Deficient area between the eyebrows	None
Deficiency of glabella	None
Concave glabella	None
Flat glabella	None
Atrophied masseter muscle	None
Masseter muscle atrophy	None
Atrophy of masseter muscle	None
Decreased transverse dimension of palate	None
Narrow roof of mouth	None
Decreased palatal width	None
Narrow palate	None
Tooth agenesis	None
Dental agenesis	None
Failure of development of some teeth	None
Fewer teeth than normal	None
Decreased tooth count	None
Teeth, agenesis	None
Missing some teeth	None
Decreased number of teeth	None
Reduced number of teeth	None
Mandibular osteolysis	None
Triple row of eyelashes	None
Three rows of eyelashes	None
Abnormality of mouth size	None
Anomaly of mouth size	None
Abnormality of musculature of the nose	None
Abnormality of muscle of nose	None
Abnormality of nasal musculature	None
Agenesis of permanent teeth	None
Missing teeth	None
Absent permanent teeth	None
Failure of development of permanent teeth	None
Failure of development of secondary teeth	None
Agenesis of permanent dentition	None
Absence of permanent teeth	None
Agenesis of secondary dentition	None
Narrow face	None
Transverse hypoplasia of face	None
Decreased transverse dimension of face	None
Horizontal insufficiency of face	None
Horizontal hypoplasia of face	None
Decreased horizontal dimension of face	None
Transverse insufficiency of face	None
Decreased width of face	None
Narrow facies	None
Decreased breadth of face	None
Horizontal deficiency of face	None
Thin face	None
Thin facies	None
Transverse deficiency of face	None
Conjunctival hyperaemia	None
Conjunctival injection	None
Conjunctival vascular congestion	None
Conjunctival hyperemia	None
Abnormality of the forehead soft spot	None
Abnormality of the anterior fontanelle	None
Giant cell granuloma of mandible	None
Failure of development of incisor	None
Missing incisors	None
Agenesis of incisor	None
Missing front tooth	None
Absence of incisors	None
Absence of front tooth	None
Oral hairy leukoplakia	None
Abnormality of nasal hair	None
Abnormality of nose hair	None
Agenesis of lower eyelashes	None
Atrichia of lower eyelashes	None
Aplasia of lower eyelashes	None
Absent lower eyelashes	None
Failure of development of lower eyelashes	None
Long eyelashes in irregular rows	None
Upper eyelid entropion	None
Aplasia/Hypoplasia of facial bones	None
Deformity of the palpebral fissures	None
Malformation of the palpebral fissures	None
Abnormality of the opening between the eyelids	None
Abnormality of the palpebral fissures	None
Abnormality of the soft palate	None
Abnormality of the velum	None
Abnormal soft palate morphology	None
Abnormality of the muscular palate	None
Abnormality of the velum palatinum	None
Retinal artery occlusion	None
Retinal arterial occlusion	None
Abnormality nasal septum cartilage morphology	None
Anomaly of cartilage of nasal septum	None
Deformity of cartilage of nasal septum	None
Abnormality of cartilage of septum of nose	None
Malformation of cartilage of nasal septum	None
Abnormality of cartilage of nasal septum	None
Screwdriver-shaped incisors	None
Screwdriver shaped front teeth	None
Congenital bilateral facial weakness	None
Congenital facial diplegia	None
Congenital bilateral facial palsy	None
Abnormality of procerus muscle	None
Atrophy of the tongue	None
Tongue atrophy	None
Wasting of the tongue	None
Lingual wasting	None
Lingual atrophy	None
Abnormality of the midnasal cavity	None
Decreased nasal width	None
Narrow nose	None
Thin nose	None
Decreased nasal breadth	None
Midnasal atresia or stenosis	None
Midnasal stenosis	None
Premaxillary underdevelopment	None
Decreased size of the primary palate bone	None
Premaxillary retrusion	None
Premaxillary bone retrusion	None
Underdevelopment of the primary palate bone	None
Small primary palate bone	None
Hypoplasia of the premaxilla	None
Decreased size of premaxilla	None
Premaxillary bone deficiency	None
Primary palate bone deficiency	None
Small premaxilla	None
Hypoplasia of the intermaxillary bone	None
Primary palate bone retrusion	None
Underdevelopment of premaxilla	None
Hypoplasia of the primary palate bone	None
Underdevelopment of the premaxilla	None
Chronic rhinitis due to narrow nasal airway	None
Chronic nasal inflammation due to narrow nasal airway	None
Abnormal jaw morphology	None
Hypoossification of skull	None
Poorly mineralized skull	None
Decreased calcification of skull	None
Decreased skull ossification	None
Poorly ossified skull bones	None
Deficient skull ossification	None
Poorly ossified skull	None
Decreased bone formation of skull	None
Ossification defect of skull	None
Decreased mineralization of skull	None
Abnormality of depressor anguli oris muscle	None
Edematous lip	None
Swelling of the lip	None
Swollen lip	None
Congenital craniofacial dysostosis	None
Abnormal lip pigmentation	None
Increased width of tip of nose	None
Increased breadth of tip of nose	None
Increased width of nasal tip	None
Broad upturned nose	None
Nasal tip, wide	None
Nasal tip, broad	None
Increased breadth of nasal tip	None
Broad, upturned nose	None
Broad tip of nose	None
Broad nasal tip	None
Wide tip of nose	None
Velopharyngeal dysfunction	None
Velopharyngeal incompetence	None
Velopharyngeal insufficiency	None
Abnormality of the nares	None
Deformity of the nostrils	None
Malformation of the nostrils	None
Abnormal nostril morphology	None
Abnormal naris morphology	None
Malformation of the nares	None
Anomaly of the nares	None
Deformity of the nares	None
Abnormality of the nostrils	None
Malformation of the nasolabial region	None
Anomaly of the nasolabial region	None
Deformity of the nasolabial region	None
Abnormality of the nasolabial region	None
Tall forehead	None
High forehead	None
Cranium bifidum occultum	None
Absence of secondary dentition	None
Absence of adult teeth	None
No adult dentition	None
No secondary dentition	None
Missing adult teeth	None
No permanent dentition	None
Underdevelopment of upper eyelid	None
Small upper eyelid	None
Hypoplasia of the upper eyelids	None
Short upper eyelid	None
Hypotrophic upper eyelid	None
Decreased size of upper eyelid	None
bone nose	None
Fractured nose	None
Specific anosmia	None
Abnormality of mastoid process of temporal bone	None
Abnormal mastoid morphology	None
Abnormality of the mastoid	None
Head abnormality	None
Abnormal head	None
Abnormality of the head	None
Lip discoloration	None
Increasing size of gum ridge	None
Progressive hypertrophy of alveolar process of jaw	None
Progressive alveolar ridge hypertropy	None
Increasing overgrowth of gum ridge	None
Epicanthus inversus	None
Prominent area between the eyebrows	None
Prominent glabella	None
Protruding area between the eyebrows	None
Hyperplasia of glabella	None
Convex glabella	None
Total hyposmia	None
Thick eyebrow	None
Bushy eyebrows	None
Hypertrichosis of the eyebrows	None
Thick eyebrows	None
Hypertrichosis of the eyebrow	None
Dense eyebrow	None
Prominent eyebrows	None
Heavy eyebrows	None
Increased size of premaxilla	None
Large premaxilla	None
Hyperplasia of the primary palate bone	None
Hyperplasia of the intermaxillary bone	None
Hyperplasia of the premaxilla	None
Premaxillary excess	None
Increased size of the primary palate bone	None
Large primary palate bone	None
Primary palate bone excess	None
Abnormality of musculature of facial expression	None
Abnormality of muscle of facial expression	None
Malformation of the lower jaw bone	None
Abnormality of the mandible	None
Abnormality of the lower jaw bone	None
Deformity of the mandible	None
Anomaly of the mandible	None
Malformation of the mandible	None
Abnormal mandible morphology	None
Deformity of the lower jaw bone	None
Missing eyelids	None
Ablepharon	None
Agenesis of eyelids	None
Ablepharon of eyelid	None
Aplasia of the eyelids	None
Absent eyelids	None
Deformity of pituitary fossa	None
Deformity of hypophysial fossa	None
Abnormal shape of hypophysial fossa	None
Malformation of pituitary fossa	None
Abnormal shape of pituitary fossa	None
Deformed sella turcica	None
Malformation of hypophysial fossa	None
Malformation of sella turcica	None
Abnormal shape of sella turcica	None
Malformation of the nasal ala	None
Abnormality of the nasal alae	None
Malformation of the nasal alar cartilage	None
Deformity of the nasal ala	None
Abnormality of the nasal alar cartilage	None
Deformity of the nasal alar cartilage	None
Abnormality of the nasal ala	None
Abnormal morphology of the nasal alae	None
Irregular teeth	None
Irregular dentition	None
Absence of lateral incisor	None
Agenesis of lateral incisor	None
Missing lateral incisor	None
Failure of development of lateral incisor	None
Small foramen magnum	None
Stenosis of foramen magnum	None
Hypoplasia of foramen magnum	None
Foramen magnum stenosis	None
Narrow foramen magnum	None
Little foramen magnum	None
Malformation of craniofacial shape	None
Uneven craniofacial structures	None
Abnormality of craniofacial shape	None
Craniofacial asymmetry	None
Cervical elongation	None
Increased length of neck	None
Elongated neck	None
Long neck	None
Increased cervical length	None
Dental abnormalities	None
Abnormality of the dentition	None
Dental abnormality	None
Tooth abnormalities	None
Dental anomalies	None
Abnormal dentition	None
Dental problems	None
Abnormality of the teeth	None
Abnormal teeth	None
Dental problem	None
Abnormality of tensor veli palatini muscle	None
Perforation of the nasal septum	None
Nasal septum perforation	None
Nasal-septum perforation	None
Inflammation of eyelids	None
Cellulitis of eyelids	None
Blepharitis	None
Abnormality of molar morphology	None
Abnormal shape of molar tooth	None
Abnormal molar morphology	None
Upper eyelid retraction	None
Abnormality of the lacrimal duct	None
Abnormal lacrimal duct morphology	None
Abnormality of the lacrimal canaliculus	None
Thin upper lip vermilion	None
Thin red part of the upper lip	None
Decreased volume of upper lip	None
Thin upper lip	None
Decreased height of upper lip vermilion	None
Thin vermilion border of upper lip	None
Thin upper lips	None
Decreased volume of upper lip vermilion	None
Abnormality of lingual movement	None
Movement abnormality of the tongue	None
Cleft nasal bridge	None
Indented bridge of nose	None
Indentation or clefting of the nose	None
Bifid nose	None
Bifid nasal bridge	None
Cleft nose	None
Medial canthal tendon laxity	None
Increased size of forehead	None
Increased size of frontal region of face	None
Hyperplasia of forehead	None
Large forehead	None
Hypertrophy of forehead	None
Epicanthus tarsalis	None
Gum hypertrophy	None
Gingival overgrowth	None
Hypertrophic gingivitis	None
Gingival enlargement	None
Oral soft tissue hyperplasia	None
Gum enlargement	None
Gingival hyperplasia	None
Twinning tooth	None
Teeth, double	None
Conjoined teeth	None
Double tooth	None
Deviated septum of nose	None
Deviated nasal septum	None
Crooked nasal septum	None
Crooked septum of nose	None
Skull bossing	None
Frontal bossing	None
Frontal protruberance	None
Localised dysplasia of tooth enamel	None
Localized dysplasia of tooth enamel	None
Localised hypoplasia of dental enamel	None
Localized hypoplasia of dental enamel	None
Localized hypoplasia of tooth enamel	None
Localised hypoplasia of tooth enamel	None
Torticollis, congenital	None
Congenital muscular torticollis	None
Aplasia/Hypoplasia involving the sinuses	None
Erythema of the eyelids	None
Eyelid erythema	None
Erythema of eyelid	None
Premature loss of deciduous teeth	None
Premature loss of baby teeth	None
Premature exfoliation of primary teeth	None
Early loss of baby teeth	None
Premature loss of primary teeth	None
Premature deciduous tooth loss	None
Early loss of deciduous teeth	None
Premature exfoliation of deciduous teeth	None
Early loss of primary teeth	None
Abnormality of premolar	None
Abnormality of bicuspid	None
Basal encephalocele	None
Limited neck extension	None
Mechanical entropion	None
Ectropion of lower eyelids	None
Lower eyelid turned out	None
Lower eyelid folded out	None
Everted lower eyelids	None
Commissural cheilitis	None
Angular stomatitis	None
Inflammation of oral commisures	None
Red and sore corners of the mouth	None
Inflammation of corners of the mouth	None
Angular cheilitis	None
Angular cheilosis	None
Jaw swelling	None
Preauricular cyst	None
Increased breadth of nose	None
Increased width of nose	None
Broad nose	None
Increased nasal width	None
Increased nasal breadth	None
Wide nose	None
Increased length of eyelashes	None
Ciliary trichomegaly	None
Eyelash trichomegaly	None
Long eyelashes	None
Unusually long eyelashes	None
Decreased length of columella	None
Columella, short	None
Hypoplasia of columella	None
Short columella	None
Rotated upper central incisors	None
Turned upper front teeth	None
Rotated maxillary central incisors	None
Rotated upper front teeth	None
Twisted upper front teeth	None
Mastoid processes poorly pneumatized	None
Delayed pneumatization of the mastoid process	None
Hooded eyelid	None
Abnormality of primary molar morphology	None
Abnormality of shape of primary molar	None
Abnormality of shape of baby molar	None
Abnormality of deciduous molar morphology	None
Abnormality of anterior ethmoidal artery	None
Congenital extraocular muscle anomaly	None
Ogival palate	None
Increased palatal height	None
Palate high-arched	None
High arched palate	None
High palate	None
Elevated palate	None
High, arched palate	None
Palate, high-arched	None
High-arched palate	None
Sinusitis, chronic	None
Chronic sinusitis	None
Chronic sinus disease	None
Unsymmetrical face	None
Uneven sides of face	None
Asymmetry of face	None
Unbalanced face	None
Uneven face	None
Crooked face	None
Asymmetry of right and left side of face	None
Unequal sides of face	None
Asymmetric facies	None
Facial asymmetry	None
Fractured bone of jaw	None
bone bone of jaw	None
Orbital craniosynostosis	None
Retinal arteriolar occlusion	None
Blocked retinal artery	None
Enlarged tear gland	None
Enlarged lacrimal glands	None
Delayed closure of anterior fontanelle	None
Delayed closure of the soft spot on the skull	None
Later than typical closing of soft spot of skull	None
Late closure of large anterior fontanel	None
Late closure of the bregma sutures	None
Delayed closure of the bregma sutures	None
Delayed closure anterior fontanel	None
Late closure of soft spot on the skull	None
Persistent anterior fontanelle	None
Late closure of anterior fontanelle	None
Delayed closure of the anterior fontanelle	None
Intra-oral hyperpigmentation	None
Gingival melanin pigmentation	None
Oral racial pigmentation	None
Gingival hyperpigmentation	None
Pigmented gums	None
Dark colour of gums	None
Oral mucosa melanin pigmentation	None
Dark color of gums	None
Hyperpigmentation of oral mucosa	None
Abnormality of buccal fat pad	None
Abnormal buccal fat pad morphology	None
Pierre-robin anomaly	None
Robin sequence	None
Pierre-Robin sequence	None
Pierre-robin deformity	None
Pierre Robin sequence	None
Pierre-robin malformation	None
Abnormality of frontalis muscle belly	None
Malformed tear ducts	None
Malformed lacrimal duct	None
Hypertrophy of permanent maxillary central incisor	None
Increased size of permanent maxillary central incisor	None
Increased width of permanent upper central incisor	None
Increased size of permanent upper central incisor	None
Hyperplasia of permanent maxillary central incisor	None
Increased width of permanent maxillary central incisor	None
Prominent, protruding upper incisors	None
Large permanent maxillary central incisor	None
Macrodontia of permanent maxillary central incisor	None
Long maxillary central incisors	None
Prominent upper incisors	None
Large permanent upper central incisor	None
Metopic craniosynostosis	None
Metopic synostosis	None
Metopic suture craniosynostosis	None
Absence of bicuspid	None
Missing premolar	None
Failure of development of premolar	None
Agenesis of bicuspid	None
Failure of development of bicuspid	None
Agenesis of premolar	None
Absence of premolar	None
Missing bicuspid	None
bone maxilla	None
Fractured maxilla	None
Pointed front baby tooth	None
Peg shaped primary incisor	None
Conical primary incisor	None
Primary front shark tooth	None
Conoid primary incisor	None
Peg shaped front baby tooth	None
Conical deciduous incisor	None
Pointed primary incisor	None
Cone shaped front baby tooth	None
Extra tooth	None
Mesiodentes	None
Extra tooth in the midline	None
Median supernumary tooth	None
Midline supernumary tooth	None
Mesiodens	None
Decreased width of nasal septum	None
Narrow septum of nose	None
Thin nasal septum	None
Narrow nasal septum	None
Thin septum of nose	None
Redundant skin over the neck	None
Redundant neck skin	None
Redundant nuchal skin	None
Excessive nuchal skin	None
Excess skin over the neck	None
Redundant skin folds of neck	None
Excess neck skin	None
Bilateral choanal atresia/stenosis	None
Malformation of the forehead	None
Anomaly of the forehead	None
Abnormality of the frontal region of the face	None
Abnormality of the forehead	None
Deformity of the forehead	None
Lower jaw hyperplasia	None
Prominent lower jaw	None
Increased projection of lower jaw	None
Prominent chin	None
Increased projection of mandible	None
Mandibular prognathia	None
Increased size of mandible	None
Hypertrophy of mandible	None
Large lower jaw	None
Large mandible	None
Prominent jaw	None
Big mandible	None
Enlargement of mandible	None
Prognathism	None
Mandibular hyperplasia	None
Hypertrophy of lower jaw	None
Prognathia	None
Mandibular prognathism	None
Increased size of lower jaw	None
Big lower jaw	None
Macromandible	None
Hyperplasia of lower jaw	None
Prominent mandible	None
Relative mandibular prognathism	None
Enlarged mandible	None
Mandibular excess	None
Mandible prognathism	None
Lower jaw excess	None
Mandibular macrognathia	None
Flattening of the zygomatic bone	None
Underdevelopment of zygomatic bone	None
Hypoplasia of the zygomatic bone	None
Hypoplasia of cheekbone	None
Hypotrophy of the cheekbone	None
Small cheekbone	None
Cheekbone underdevelopment	None
Hypotrophic zygomatic bone	None
Hypotrophy of the zygomatic bone	None
Underdevelopment of cheekbone	None
Decreased size of zygomatic bone	None
Depressed cheekbone	None
Depressed zygomatic bone	None
Small malar bone	None
Small zygomatic bone	None
Decreased size of cheekbone	None
Hypotrophic cheekbone	None
Congestion of nose	None
Nasal obstruction	None
Nasal congestion	None
Nasal blockage	None
Blockage of nose	None
Obstruction of nose	None
Stuffy nose	None
Obliteration of the calvarial diploe	None
Obliteration of cranial cancellous bone	None
Failure of development of maxillary bicuspid	None
Missing upper premolar	None
Missing maxillary premolar	None
Missing upper bicuspid	None
Agenesis of maxillary premolar	None
Agenesis of maxillary bicuspid	None
Absence of maxillary premolar	None
Absence of upper premolar	None
Absence of maxillary bicuspid	None
Failure of development of maxillary premolar	None
Abnormality of the forehead sinus	None
Abnormality of sinus frontalis	None
