Inguinal hernia	HP:0000023
Hyperinsulinemia	None
Elevated insulin level	None
Macroprolactinoma	None
Panhypopituitarism	None
Pheochromocytomas, adrenal	None
Pheochromocytoma, adrenal	None
Adrenal pheochromocytoma	None
Puberty and gonadal disorders	None
Premature thelarche	None
Premature breast development	None
Adrenogenital syndrome	None
Adenohypophysis	None
Anterior pituitary dysgenesis	None
Decreased serum insulin-like growth factor 1	None
Type I diabetes mellitus	None
Juvenile diabetes mellitus	None
Insulin-dependent diabetes mellitus	None
Type I diabetes	None
Diabetes mellitus Type I	None
Type 1 diabetes	None
Secondary growth hormone deficiency	None
Aplasia of the pituitary gland	None
Anterior pituitary agenesis	None
Absent pituitary gland	None
Pituitary resistance to thyroid hormone	None
Increased radioactive iodine uptake	None
Abnormal size of pituitary gland	None
Impaired cortisol response to insulin stimulation test	None
Abnormality of circulating glucocorticoid level	None
Increased circulating thyroxine level	None
Increased circulating T4 level	None
Increased circulating T4 concentration	None
Chemodectoma	None
Chemodectomas	None
Reduced circulating leptin level	None
Decreased serum leptin	None
Abnormal circulating follicle-stimulating hormone level	None
Abnormal circulating follicle-stimulating hormone concentration	None
Thyrotoxicosis with toxic multinodular goiter	None
Thyrotoxicosis with toxic multinodular goitre	None
Abnormal circulating deoxycorticosterone level	None
Thyroid atypical adenoma	None
Weakness of the vocal cords	None
Vocal cord paresis in severe cases	None
Vocal cord paresis	None
Hoarse voice due to vocal cord paresis	None
Vocal cord paralysis	None
Laryngeal paralysis	None
Inability to move vocal cords	None
Abnormality of the voice	None
Voice abnormality	None
Hoarse voice	None
Hoarseness	None
Husky voice	None
Hypernasal voice	None
Nasal voice	None
Nasal speech	None
Hypernasal speech	None
Weak cry	None
Hoarse cry	None
Dysphonia	None
Inability to produce voice sounds	None
Voice change	None
High pitched voice	None
High-pitched voice	None
Quiet voice	None
Hypophonia	None
Weak voice	None
Soft voice	None
Aphonia	None
Loss of voice	None
Imperfect vocal cord adduction	None
Unilateral vocal cord paralysis	None
Unilateral paralysis of the vocal cord	None
Speech articulation difficulties	None
Abnormally low-pitched voice	None
Spasmodic dysphonia	None
Laryngeal dystonia	None
Bilateral vocal cord paralysis	None
Unilateral vocal cord paresis	None
Bilateral vocal cord paresis	None
Abnormal cry	None
High-pitched cry	None
Staccato cry	None
Abnormal speech prosody	None
Monotonic speech	None
Increased pitch variability of speech	None
Vocal cord dysfunction	None
Hyponasal speech	None
Cat cry	None
cri de chat-associated cry	None
cat-like cry	None
Distal tapering of metatarsals	None
Muscle atrophy, neurogenic	None
Skeletal muscle atrophy	None
Neurogenic muscle atrophy	None
Muscle degeneration	None
Muscular atrophy	None
Neurogenic muscle atrophy, especially in the lower limbs	None
Amyotrophy	None
Muscle atrophy	None
Muscle hypotrophy	None
Neurogenic muscular atrophy	None
Muscle wasting	None
Amyotrophy involving the extremities	None
Hypoplasia of first ribs	None
Underdeveloped first rib	None
Hypoplastic first rib	None
Hypoplastic first ribs	None
Small first rib	None
Mirror image dupliction of fingers	None
Mirror image hand polydactyly	None
Progressive bowing of long bones	None
Complete duplication of the proximal phalanx of the 3rd finger	None
Complete duplication of the innermost bone of the 3rd finger	None
Narrow neck of thigh bone	None
Narrow femoral neck	None
Narrow femoral necks	None
Bilateral digitalized thumb	None
Bilateral triphalangeal thumbs	None
Dysplastic patella	None
Widened metacarpal shaft	None
Broad shaft of long bone of hand	None
Mandibular pain	None
Lower jaw pain	None
Claw hand deformity	None
Lipoma of the tongue	None
Tongue lipoma	None
Malformation of the upper jaw bones	None
Abnormality of the upper jaw bone	None
Abnormality of the upper jaw bones	None
Malformation of the maxilla	None
Deformity of the upper jaw bones	None
Abnormality of the maxilla	None
Deformity of the maxilla	None
Anomaly of the maxilla	None
Absent epiphysis of the proximal phalanx of the 2nd finger	None
Absent end part of innermost long bone of index finger	None
Triangular shaped pinkie finger bones	None
Triangular shaped pinky finger bones	None
Triangular shaped phalanges of the 5th finger	None
Triangular shaped little finger bones	None
Anterior scalloping vertebral bodies	None
Anterior scalloping of vertebral bodies	None
Increased bone density in outermost finger bone	None
Sclerosis of the distal phalanges of the hand	None
Sclerosis of distal finger phalanx	None
Lower limb amyotrophy	None
Abnormal appendicular skeleton morphology	None
Increased bone density in the innermost bone of the 3rd toe	None
Sclerosis of the proximal phalanx of the 3rd toe	None
Loss of adipose tissue around the neck	None
Decreased adipose tissue around neck	None
Loss of fat around neck	None
Triangular epiphysis of the distal phalanx of the 3rd finger	None
Delta-shaped epiphysis of the distal phalanx of the 3rd finger	None
Triangular end part of the outermost long bone of the middle finger	None
Abnormality of mylohyoid muscle	None
Pelvic lipomatosis	None
Aplastic/hypoplastic phalanges of the hand	None
Aplastic/hypoplastic phalanges	None
Aplasia/Hypoplasia of the phalanges of the hand	None
Hypoplastic/absent phalanges	None
Omega shaped pituitary fossa	None
Hour glass shaped sella turcica	None
Omega shaped hypophysial fossa	None
Hour glass shaped hypophysial fossa	None
J-shaped sella turcica	None
J-shaped pituitary fossa	None
Omega shaped sella turcica	None
Hour glass shaped pituitary fossa	None
J-shaped sella	None
J-shaped hypophysial fossa	None
Spondyloepimetaphyseal dysplasia	None
Minicore myopathy	None
Flexion contracture	None
Flexion contractures	None
Flexed joint that cannot be straightened	None
Flexion contractures of joints	None
Periosteal new bone of humerus	None
Abnormality of the long bones of the toes	None
Abnormality of the phalanges of the toes	None
Tibial pseudoarthrosis	None
Tibial pseudarthrosis	None
Bracket epiphysis of the distal phalanx of the 2nd toe	None
Bracket shaped end part of the outermost bone of the 2nd toe	None
Abnormality of lower limb joint	None
Abnormality of the joints of the lower limbs	None
Zebra stripe sign	None
Alternating radiolucent and radiodense metaphyseal lines	None
Fractured maxilla	None
bone maxilla	None
Dupuytren contracture	None
Long finger bone	None
Long phalanx of finger	None
Pseudoepiphysis of the proximal phalanx of the 5th finger	None
Prominent heel bone	None
Prominent calcaneus	None
Opisthotonus	None
Opisthotonos	None
Wide bone of big toe	None
Broad hallux phalanx	None
Broad phalanges of the hallux	None
Broad bone of big toe	None
Muscle abnormality related to mitochondrial dysfunction	None
Upper limb amyotrophy	None
Amyotrophy involving the upper limbs	None
Absent end part of the middle bone of the ring finger	None
Absent epiphysis of the middle phalanx of the 4th finger	None
Hypoplastic/small distal phalanx of the 4th toe	None
Short distal phalanx of the fourth toe	None
Short outermost bone of the 4th toe	None
Short distal phalanx of the 4th toe	None
Bracket epiphysis of the proximal phalanx of the 5th finger	None
Bracket shaped end part of the innermost bone of the pinkie finger	None
Bracket shaped end part of the innermost bone of the pinky finger	None
Bracket shaped end part of the innermost bone of the little finger	None
Abnormal muscle fiber alpha sarcoglycan	None
Abnormal muscle fibre alpha sarcoglycan	None
Speckled calcifications in end part of innermost long bone of upper arm	None
Stippled calcification proximal humeral epiphyses	None
Absent/underdeveloped pelvis muscles	None
Absent/small pelvis muscles	None
Aplasia/Hypoplasia of the musculature of the pelvis	None
Spasticity of pharyngeal muscles	None
Abnormality of the fontanelles or cranial sutures	None
Abnormality of the femoral neck	None
Abnormal neck of thigh bone	None
Abnormal femoral neck morphology	None
Absent rib calcification in utero	None
Absent in utero rib ossification	None
Calcification of falx cerebri	None
Weakness of orbicularis oculi muscles	None
Weakness of orbicularis oculi muscle	None
Prominent back of the head	None
Protruding back of the head	None
Prominent posterior cranium	None
Prominent occiput	None
Prominent back of the skull	None
Protruding occiput	None
Prominent posterior skull	None
Prominent posterior head	None
Hyperplasia of the intermaxillary bone	None
Hyperplasia of the primary palate bone	None
Increased size of the primary palate bone	None
Premaxillary excess	None
Increased size of premaxilla	None
Hyperplasia of the premaxilla	None
Large premaxilla	None
Primary palate bone excess	None
Large primary palate bone	None
Short middle phalanges	None
Midphalangeal hypoplasia	None
Shortened middle finger bones	None
Hypoplastic middle phalanges	None
Disproportionately short middle phalanges	None
Short middle bone of finger	None
Hypoplastic middle phalanx	None
Short middle phalanx of finger	None
Brachymesophalangy	None
Hypoplasia of the middle phalanges of the hand	None
Absent/underdeveloped pinky toe bones	None
Absent/small pinky toe bones	None
Absent/small pinkie toe bones	None
Absent/small little toe bones	None
Aplasia/Hypoplasia of the phalanges of the 5th toe	None
Ankle joint effusion	None
Abnormality of the big toe	None
Abnormality of the hallux	None
Abnormalities of the hallux	None
Fused toes	None
Syndactyly of feet	None
Webbed toes	None
Toe syndactyly	None
Syndactyly of toes	None
Foot syndactyly	None
Partial or complete syndactyly 3rd-4th fingers	None
3-4 finger syndactyly	None
Webbed 3rd-4th fingers	None
Webbed 3rd-4th finger	None
Absent little finger	None
Absent pinky finger	None
Absent pinkie finger	None
Aplasia of the 5th finger	None
Epiphyseal streaking	None
Sclerotic radial metaphysis with longitudinal striations	None
Sclerotic foci in hand bones	None
Fused outermost bone of big toe	None
Symphalangism affecting the distal phalanx of the hallux	None
Osteogenic sarcoma	None
Bone cell cancer	None
Osteosarcoma	None
Cone-shaped epiphysis of the distal phalanx of the hallux	None
Cone-shaped end part of the outermost bone of the big toe	None
Abnormal humeral metaphysis morphology	None
Abnormality of the humeral metaphyses	None
Abnormality of the wide portion of the long bone in upper arm	None
Aplasia of the phalanges of the hand	None
Absent finger bone of the hand	None
Broad humeral epiphyseal plate	None
Wide long bone of arm growth plate	None
Wide humeral epiphyseal plate	None
Webbed thumb and index finger	None
Webbed 1st-2nd finger	None
1-2 finger syndactyly	None
Osteolytic defects of the proximal phalanx of the hallux	None
Short middle phalanx of the third toe	None
Short middle phalanx of the 3rd toe	None
Hypoplastic/small middle phalanx of the 3rd toe	None
Limited mobility of innermost hinge joint	None
Limited mobility of proximal interphalangeal joint	None
Multiple bony cystic lesions	None
Hypertrophy of the facial bones	None
Excessive growth of facial bones	None
Excessive growth of facial skeleton	None
Overgrowth of facial skeleton	None
Overgrowth of the facial bones	None
Enlargement of facial bones	None
Enlargement of facial skeleton	None
Increased ossification of facial skeleton	None
Hyperostosis of facial skeleton	None
Facial hyperostosis	None
Enlargment of the facial bones	None
Hypertrophy of facial skeleton	None
Hypertrophy of facial bones	None
Hyperostosis of facial bones	None
Increased ossification of facial bones	None
Overgrowth of facial bones	None
Increase in size of the facial bones	None
Cutaneous angiolipomas	None
Clinodactyly of the 3rd finger	None
Curvature of middle finger	None
Compression-fractured thoracic vertebra	None
Compression fractured thoracic vertebra	None
Wedge fractured thoracic vertebra	None
Abnormal vertebral segmentation and fusion	None
Curved pinky finger bone	None
Curved phalanges of the 5th finger	None
Curved pinkie finger bone	None
Curved little finger bone	None
Abnormal humerus morphology	None
Aneurysmal bone cyst	None
Contracture of the distal interphalangeal joint of the 4th toe	None
Cortical thickening of hand bones	None
Tower cranium shape	None
Tall shaped cranium	None
Tall shaped skull	None
Turricephalus	None
Tall shaped head	None
Tower skull shape	None
Turricephaly	None
Hook-shaped clavicle	None
Hook-shaped collarbone	None
Handlebar clavicle	None
Lateral clavicle hook	None
Hooked clavicle	None
Ectopic ossification in muscle tissue	None
Calcification of muscle tissue	None
Joint swelling	None
Curved bones of middle finger	None
Curved phalanges of the 3rd finger	None
Bracket shaped end part of the outermost bone of the 3rd toe	None
Bracket epiphysis of the distal phalanx of the 3rd toe	None
Mixed sclerosis of humeral metaphyses	None
Myasthenia	None
Myasthenic weakness	None
Generalised muscle weakness due to defect at the neuromuscular junction	None
Fatigable weakness of limb muscles	None
Proximal muscle weakness due to defect at the neuromuscular junction	None
Generalized muscle weakness due to defect at the neuromuscular junction	None
Fatigable weakness	None
Late-onset proximal muscle weakness	None
Wide-cupped costochondral junctions	None
Ivory epiphysis of the proximal phalanx of the 3rd finger	None
Increased bone density of end part of the innermost middle finger bone	None
Enlarged epiphyses of the 3rd finger	None
Enlarged end part of middle finger bone	None
Flat epiphyses	None
Flattened epiphysis	None
Flat end part of bone	None
Abnormal shape of the radius	None
Cone-shaped end part of the middle bone of the 3rd toe	None
Cone-shaped epiphysis of the middle phalanx of the 3rd toe	None
Bracket epiphysis of the 1st metatarsal	None
Bracket shaped end part of 1st long bone of foot	None
Muscle weakness, generalized	None
Generalised weakness	None
Generalized weakness	None
Generalized muscle weakness	None
Muscle weakness, diffuse	None
Muscle weakness, generalised	None
Generalised muscle weakness	None
Spasticity of facial muscles	None
Spasticity of the facial muscles	None
Increased stiffness of facial muscles	None
Increased tone of facial muscles	None
Lower jaw bone infection	None
Mandibular osteomyelitis	None
Osteomyelitis, especially of the mandible	None
Absent muscle fiber calpain-3	None
Absent muscle fibre calpain-3	None
Metaphyseal cupping	None
Absent crus of helix	None
Helix, crus, absent	None
Osteolytic defects of the middle phalanges of the hand	None
Abnormal muscle tissue enzyme activity	None
Preaxial foot polydactyly	None
Preaxial hallucal polydactyly	None
Preaxial polydactyly of the feet	None
Preaxial polydactyly of foot	None
Polydactyly affecting the hallux	None
Preaxial polydactyly of feet	None
Preaxial polydactyly, feet	None
Partial/complete duplication of the phalanges of the big toe	None
Fatigable weakness of bulbar muscles	None
Proximal/middle symphalangism of 4th finger	None
Fused innermost and middle bone of fourth finger	None
Lacunar halos around chondrocytes	None
Delayed ossification of pubic rami	None
Pseudoepiphysis of the middle phalanx of the 3rd finger	None
Pseudoepiphyses of middle phalanx of middle-finger	None
Symphalangism affecting the phalanges of the 2nd toe	None
Second toe symphalangism	None
Fused bones of 2nd toe	None
2nd toe symphalangism	None
Abnormal shoulder morphology	None
Abnormality of the shoulder	None
Proximal muscle weakness in upper limbs	None
Fibular aplasia	None
Absent-hypoplastic fibulae	None
Absent calf bone	None
Absent fibulae	None
Macrocephaly, relative	None
Relatively large head	None
Disproportionately large head	None
Relative macrocephaly	None
Compression-fractured lumbar vertebra	None
Wedge fractured lumbar vertebra	None
Compression fractured lumbar vertebra	None
Small finger	None
Thin collarbone	None
Thin clavicles	None
Type 1 and type 2 muscle fiber minicore regions	None
Type 1 and type 2 muscle fibre minicore regions	None
Skeletal dysplasia	None
Abnormal skeletal development	None
Enlarged epiphysis of the distal phalanx of the hallux	None
Enlarged end part of the outermost bone of the big toe	None
Triangular end part of the middle bone of the pinkie finger	None
Triangular end part of the middle bone of the little finger	None
Triangular epiphysis of the middle phalanx of the 5th finger	None
Triangular end part of the middle bone of the pinky finger	None
Delta-shaped epiphysis of the middle phalanx of the 5th finger	None
bone distal phalanx of manual digit 4	None
Fractured distal phalanx of manual digit 4	None
Abnormal limb epiphysis morphology	None
Abnormal shape of end part of limb bones	None
Abnormality involving the epiphyses of the limbs	None
Abnormality of limb epiphysis morphology	None
Cross-fusion of the forearm bones	None
Acute sinusitis	None
Broad humeral epiphyses	None
Wide end part of long bone in upper arm	None
Wide humeral epiphyses	None
Sclerosis of the middle phalanx of the 4th toe	None
Increased bone density in the middle bone of the 4th toe	None
Atrophy of masseter muscle	None
Atrophied masseter muscle	None
Masseter muscle atrophy	None
Reduced intraabdominal adipose tissue	None
Wide/broad middle phalanx of middle-finger	None
Broad middle phalanx of the 3rd finger	None
Broad middle bone of middle finger	None
Cardiovascular calcification	None
Spatulate ribs	None
Bracket epiphyses of the 4th toe	None
Bracket shaped end part of 4th toe bone	None
Abnormalities of the metaphyses of the hand	None
Abnormal hand metaphysis morphology	None
Abnormality of the wide portion of the hand bone	None
Abnormality of the wrist	None
Abnormalities of the wrists	None
Prominent xiphoid process	None
Prominent xiphisternum	None
Lytic defects of the radius	None
Abnormality of cartilage of nasal septum	None
Abnormality nasal septum cartilage morphology	None
Anomaly of cartilage of nasal septum	None
Deformity of cartilage of nasal septum	None
Malformation of cartilage of nasal septum	None
Abnormality of cartilage of septum of nose	None
Pseudoepiphyses of the 3rd toe	None
Orthotopic os odontoideum	None
Absent innermost bone of middle finger	None
Aplasia of the proximal phalanx of the 3rd finger	None
Speckled calcifications in the end part of the first long bone of hand	None
Epiphyseal stippling of the first metacarpal	None
Stippling of the epiphysis of the 1st metacarpal	None
Deformed radius	None
Absent/underdeveloped outermost ring finger bone	None
Aplasia/Hypoplasia of the distal phalanx of the 4th finger	None
Absent/small outermost ring finger bone	None
Partial/complete duplication of the middle phalanx of the 2nd finger	None
Partial/complete duplication of the middle bone of the index finger	None
Duplication of the middle phalanx of the 2nd finger	None
Morbus Scheuermann	None
Juvenile osteochondrosis of the spine	None
Sherman's Disease	None
Scheuermann disease	None
Calve disease	None
Scheuermann kyphosis	None
Sclerosis of the middle phalanx of the 5th toe	None
Increased bone density in the middle bone of the little toe	None
Increased bone density in the middle bone of the pinky toe	None
Increased bone density in the middle bone of the pinkie toe	None
Increased skeletal muscle cells	None
Skeletal muscle hypertrophy	None
Muscle hypertrophy	None
Muscular hypertrophy	None
Hypertrophic muscles	None
Broad clavicles	None
Broad collarbone	None
Appendicular spasticity	None
Lethal dwarfism identifiable at birth	None
Lethal skeletal dysplasia	None
Abnormality of the epiphysis of the proximal phalanx of the thumb	None
Abnormality of end part of thumb innermost long bone	None
Abnormality of the ischium	None
Anomaly of the ischium	None
Abnormality of the ischial bones	None
Contracture of the distal interphalangeal joint of the fingers	None
Multicentric ossification of proximal femoral epiphyses	None
Abnormality of the diaphyses	None
Abnormal shape of shaft of long bone	None
Anomaly of the limb diaphyses morphology	None
Abnormality involving the diaphyses of the limbs	None
Anomaly of the limb diaphyses	None
Abnormality of shaft of long bone of the limbs	None
Abnormal diaphysis morphology	None
Irregular radial metaphysis	None
Radial metaphyseal irregularity	None
Intracranial arterial calcification	None
Fractured vertebra	None
bone vertebra	None
Teninitis	None
Tendonitis	None
Small and flat posterior fossa of skull	None
Small flat posterior fossa	None
Small and flat posterior skull bones	None
Clavicular sclerosis	None
Osteosclerosis of the clavicles	None
Osteosclerosis of the clavicle	None
Increased bone density in collarbone	None
Macrodactyly	None
Megalodactyly	None
Finger overgrowth	None
Flat end part of innermost thighbone	None
Flattened proximal femoral epiphyses	None
Flat femoral capital epiphyses	None
Flat proximal femoral epiphyses	None
Flat capital femoral epiphyses	None
Flat capital femoral epiphysis	None
Osteoid osteoma	None
Speckled calcifications in end part of the middle bone of the ring finger	None
Stippling of the epiphysis of the middle phalanx of the 4th finger	None
Cone-shaped epiphyses	None
Coned epiphyses	None
Cone-shaped end part of bone	None
Cone-shaped epiphysis	None
Ivory epiphysis of the distal phalanx of the 4th toe	None
Increased bone density of end part of the outermost bone of the 4th toe	None
Proximal femoral metaphyseal irregularity	None
Irregular proximal femoral metaphyses	None
Reduced muscle fibre gamma sarcoglycan	None
Reduced muscle fiber gamma sarcoglycan	None
Abnormal shape of pelvis bone	None
Abnormal pelvis bone morphology	None
Facial palsy secondary to cranial hyperostosis	None
Facial palsy caused by excessive growth of facial bones	None
Facial palsy caused by overgrowth of cranial bones	None
Facial palsy caused by enlargement of cranial bones	None
Facial palsy secondary to hypertrophy of cranial bones	None
Abnormal parietal bone morphology	None
Abnormality of the parietal bone	None
Abnormality of the parietal bone of skull	None
Intracerebral periventricular calcifications	None
Broad distal phalanx of the 3rd finger	None
Broad outermost bone of middle finger	None
Dentinogenesis imperfecta of baby teeth	None
Dentinogenesis imperfecta limited to primary teeth	None
Increased bone density in the innermost bone of the thumb	None
Sclerosis of the proximal phalanx of the thumb	None
Ganglion cyst of the wrist	None
Wrist ganglion	None
Proximally placed carpal bones	None
Abnormality of mandibular ramus	None
Abnormal mandibular ramus morphology	None
Flat sella turcica	None
Fractured epiphysis of fifth metacarpal bone	None
bone epiphysis of fifth metacarpal bone	None
Prominent costochondral junction	None
Widened costochondral junction	None
Wide costochondral junctions	None
Enlargement of the costochondral junction	None
Costochondral thickening	None
Enlarged costochondral junctions	None
Abnormality of the skeletal system	None
Skeletal abnormalities	None
Skeletal anomalies	None
Osteolytic defects of the distal phalanx of the hallux	None
Chondroblastoma	None
Spastic diplegia	None
Spastic diparesis	None
Spastic diplegic	None
Erlenmeyer flask femora	None
Erlenmeyer flask deformity of the femurs	None
Erlenmeyer flask deformity of distal femur	None
Erlenmeyer flask shaped thighbone	None
Neoplasm of the middle ear	None
Neoplasia of the middle ear	None
Middle ear tumour	None
Middle ear tumor	None
Pituitary somatotropinoma	None
Pituitary growth hormone cell adenoma	None
Uterine leiomyosarcoma	None
Midline central nervous system lipomas	None
Midline CNS lipomas	None
Endometrial carcinoma	None
Metastatic angiosarcoma	None
Testicular neoplasia	None
Testicular tumour	None
Testicular cancer	None
Testicular tumor	None
Testicular neoplasm	None
Intestinal hemangioma	None
Bowel hemangioma	None
Intestinal hemangiomas	None
Follicular lymphoma	None
Noncancerous tumor in pituitary gland	None
Pituitary adenoma	None
Noncancerous tumour in pituitary gland	None
Pituitary gland adenoma	None
Esophageal hemangioma	None
Macroprolactinoma	None
Thyroid cancer, nonmedullary	None
Non-medullary thyroid carcinoma	None
Nonmedullary thyroid carcinoma	None
Pleuropulmonary blastoma	None
Fibrous tissue neoplasm	None
Pituitary gland macroadenoma	None
Pituitary macroadenoma	None
Exostoses of the radius	None
Fibroma	None
Head and neck tumour	None
Head and neck cancer	None
Head and neck tumor	None
Neoplasm of head and neck	None
Acute myelogenous leukemia	None
Acute myelogenous leukaemia	None
Acute myelocytic leukemia	None
Acute myeloid leukemia	None
Acute myeloblastic leukemia	None
Acute myeloblastic leukaemia	None
Acute myelocytic leukaemia	None
AML	None
Acute myeloid leukaemia	None
Benign muscle neoplasm	None
Rhabdomyoma	None
Mucinous gastric carcinoma	None
Endolymphatic sac tumour	None
Aggressive papillary middle ear tumor	None
Aggressive papillary middle ear tumour	None
Heffner tumour	None
Endolymphatic sac tumor	None
Low-grade adenocarcinoma of endolymphatic sac origin	None
Heffner tumor	None
Inner ear tumour	None
Neoplasm of the inner ear	None
Inner ear tumor	None
Giant cell tumor of bone	None
Giant cell tumour of bone	None
Hamartoma	None
Primary small cell carcinoma of the skin	None
Merkel cell cancer of the skin	None
Primary undifferentiated carcinoma of the skin	None
Neuroendocrine tumour of the skin	None
Neuroendocrine carcinoma of the skin	None
Anaplastic carcinoma of the skin	None
Merkel cell skin cancer	None
Neuroendocrine tumor of the skin	None
Cutaneous APUDoma	None
Embryonal renal neoplasm	None
Vulvar melanoma	None
Juvenile type testicular granulosa cell tumor	None
Pilomatrixoma	None
Frontal cutaneous lipoma	None
Thyroid atypical adenoma	None
Neoplasm of the nasopharynx	None
Tumor of the nasopharynx	None
Nasopharyngeal neoplasm	None
Neoplasia of the nasopharynx	None
Tumour of the nasopharynx	None
Paraspinal neurofibromas	None
Airway hemangioma	None
Subglottic hemangioma	None
Poroma	None
Cerebral hamartoma	None
Cerebral hamartomata	None
Single lineage myelodysplasia	None
Iris melanoma	None
Breast carcinoma	None
Breast cancer	None
Rosette-forming glioneuronal tumour of the fourth ventricle	None
Rosette-forming glioneuronal neoplasm	None
Rosette-forming glioneuronal tumor of the fourth ventricle	None
Rosette-forming glioneuronal tumour	None
Rosette-forming glioneuronal tumor	None
Lymphangioma of the orbit	None
Heart tumor	None
Cardiac neoplasia	None
Heart tumour	None
Cardiac neoplasm	None
Neoplasm of the heart	None
Acute lymphoblastic leukaemia	None
Acute lymphocytic leukemia	None
Acute lymphoblastic leukemia	None
Acute lymphatic leukemia	None
Acute lymphatic leukaemia	None
Acute lymphoid leukaemia	None
Acute lymphoid leukemia	None
Acute lymphocytic leukaemia	None
Liposarcoma	None
Ependymoma	None
Hemangioma of the lip	None
Cholesteatoma	None
Craniopharyngioma	None
Verrucae	None
Warts	None
Lung cancer	None
Neoplasm of the lung	None
Lung tumour	None
Lung tumor	None
Thymoma	None
Pineal parenchymal tumor	None
Supratentorial neoplasm	None
Pineal parenchymal tumour	None
Carotid paraganglioma	None
Lung adenocarcinoma	None
Anaplastic thyroid carcinoma	None
Acute monoblastic leukemia	None
Acute monoblastic leukaemia	None
AMoL	None
Acute monocytic leukaemia	None
AML-M5	None
Acute monocytic leukemia	None
Neoplasm of the larynx	None
Corticotropin-secreting pituitary adenoma	None
ACTH-producing pituitary adenoma	None
Pituitary corticotropic cell adenoma	None
Neoplasm of the anterior pituitary	None
Neoplasm of the adenohypophysis	None
Neoplasm of the pars anterior	None
Thyroid macrofollicular adenoma	None
Vulvar intraepithelial neoplasia	None
Palate neoplasm	None
Hemangioblastoma	None
Haemangioblastoma	None
Genital tumor	None
Genital neoplasia	None
Genital tumour	None
Genital neoplasm	None
Waldenstrom macroglobulinemia	None
Monoclonal immunoglobulin M proteinemia	None
Disseminated cutaneous warts	None
Vaginal neoplasm	None
Vaginal neoplasia	None
Vaginal tumour	None
Vaginal tumor	None
Benign genitourinary tract tumor	None
Benign genitourinary tract tumour	None
Benign GU tract neoplasm	None
Benign genitourinary tract neoplasm	None
Spinal hemangioblastoma	None
Tumours of striated muscle	None
Tumors of striated muscle	None
Neoplasm of striated muscle	None
Angiolymphoid hyperplasia with eosinophilia	None
Epithelioid hemangioma	None
Malignant schwannoma	None
Neurofibrosarcoma	None
Malignant peripheral nerve sheath tumour	None
Neurosarcoma	None
Malignant peripheral nerve sheath tumor	None
Localized neuroblastoma	None
Localised neuroblastoma	None
Cutaneous leiomyosarcoma	None
Subependymal nodules	None
Choroidal melanoma	None
Neoplasia of the pleura	None
Spinal neurofibromas	None
Ovarian epithelial cancer	None
Ovarian carcinoma	None
Neoplasm of the thymus	None
Glioma	None
Pulmonary paraglioma	None
Multiple mucosal neuromas	None
Lymphatic vessel tumor	None
Lymphatic vessel tumour	None
Lymphatic vessel neoplasm	None
Uveal melanoma	None
Intraocular melanoma	None
Microprolactinoma	None
Male reproductive system neoplasm	None
Angiofibromas	None
Solar keratosis	None
Actinic keratosis	None
Choroid plexus carcinoma	None
Acute megakaryocytic leukaemia	None
AMegL	None
Acute megakaryocytic leukemia	None
Papillary renal cell carcinoma type 1	None
Supraglottic hemangioma	None
Squamous skin carcinoma	None
Squamous cell carcinoma of the skin	None
Chordoma	None
Optic nerve sheath meningioma	None
Glabellar hemangioma	None
Glabellar capillary hemangioma	None
Neoplasia of the eye	None
Neoplasm of the eye	None
Eye tumour	None
Eye tumor	None
Tumour	None
Tumor	None
Oncological abnormality	None
Cancer	None
Neoplasm	None
Oncology	None
Abnormal tissue mass	None
Neoplasia	None
Cavernous hemangioma of the face	None
Midfrontal capillary hemangioma	None
T-cell lymphoma/leukemia	None
Ovarian dermoid cyst	None
Mature cystic ovarian teratoma	None
Neoplasia of the male external genitalia	None
Neoplasm of the male external genitalia	None
Teratoma of the mediastinum	None
Mediastinal teratoma	None
Craniofacial teratoma	None
Pituitary microadenoma	None
Unilateral vestibular schwannoma	None
Trichodiscoma	None
Bronchial papilloma	None
Pleomorphic xanthoastrocytoma	None
Squamous Papilloma	None
Pituitary thyrotropinoma	None
Pituitary thyrotropic cell adenoma	None
Retrorectal teratoma	None
Altman type IV sacrococcygeal teratoma	None
Presacral teratoma	None
Cerebral germinoma	None
Hypertrophic hemangioma	None
Angioblastoma	None
Progressive capillary hemangioma	None
Angioblastoma of Nakagawa	None
Tufted angioma	None
Tufted hemangioma	None
Cardiac rhabdomyoma	None
Lobular carcinoma in situ	None
Cardiac hemangioma	None
Hodgkin's lymphoma	None
Hodgkin lymphoma	None
Hodgkin disease	None
Multiple exostoses	None
Multiple enchondromatosis	None
Flat wart	None
Verruca plana	None
Multiple trichilemmomata	None
Multiple trichilemmomas	None
Mucinous colorectal carcinoma	None
Rhabdoid tumor of the kidney	None
Mucinous neoplasm	None
Carotid body tumours	None
Carotid body tumors	None
Paraganglioma	None
Paragangliomas	None
Retropharyngeal hemangioma	None
Pineocytoma	None
Malignant ovarian granulosa cell tumour	None
Malignant ovarian granulosa cell tumor	None
Osteochondromas	None
Osteocartilaginous exostoses	None
Osteochondroma	None
Multiple exostoses of long tubular bones	None
Multiple long-bone exostoses	None
Olfactory esthesioneuroblastoma	None
Synovial sarcoma	None
Malignant synovioma	None
Bilineage myelodysplasia	None
Malignant neoplasm of the central nervous system	None
Malignant neoplasm of the CNS	None
Astrocytoma	None
Neoplasm by histology	None
